time,referenceVector[1],referenceVector[2],referenceVector[3],referenceVector[4],referenceVector[5],referenceVector[6],referenceVector[7],referenceVector[8],referenceVector[9],referenceVector[10],referenceVector[11],quadChassisTest17_1.body.r_0[1],quadChassisTest17_1.body.r_0[2],quadChassisTest17_1.body.r_0[3],quadChassisTest17_1.body.v_0[1],quadChassisTest17_1.body.v_0[2],quadChassisTest17_1.body.v_0[3],sensors1_1.AngleMea[1],sensors1_1.AngleMea[2],sensors1_1.AngleMea[3],quadChassisTest17_1.body.frame_b.R.w[1],quadChassisTest17_1.body.frame_b.R.w[2],quadChassisTest17_1.body.frame_b.R.w[3],"quadChassisTest17_1.body.frame_b.R.T[1,1]","quadChassisTest17_1.body.frame_b.R.T[1,2]","quadChassisTest17_1.body.frame_b.R.T[1,3]","quadChassisTest17_1.body.frame_b.R.T[2,1]","quadChassisTest17_1.body.frame_b.R.T[2,2]","quadChassisTest17_1.body.frame_b.R.T[2,3]","quadChassisTest17_1.body.frame_b.R.T[3,1]","quadChassisTest17_1.body.frame_b.R.T[3,2]","quadChassisTest17_1.body.frame_b.R.T[3,3]",motorCommand[1],motorCommand[2],motorCommand[3],motorCommand[4],speedSensor[1].w,speedSensor[2].w,speedSensor[3].w,speedSensor[4].w,controllerDiagnostics[1],controllerDiagnostics[2],controllerDiagnostics[3],controllerDiagnostics[4],controllerDiagnostics[5],controllerDiagnostics[6],controllerDiagnostics[7],controllerDiagnostics[8],controllerDiagnostics[9],controllerDiagnostics[10],controllerDiagnostics[11],controllerDiagnostics[12],quadChassisTest17_1.perRotorDisturbance
22.62,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7898094560088971,-8.458190396087977e-09,1.6250074077197942,-1.1318998600939958,1.0771571397683098e-08,-0.14668102907949226,1.612265902681482e-10,-0.053739964583371644,-2.1477748706542353e-08,-3.833628742275083e-09,0.6631682962651778,-1.946535030570438e-09,0.9985563555886026,-2.148640884799701e-08,0.05371410162711474,2.144674247465276e-08,0.9999999999999998,1.3148845670129964e-09,-0.053714101627114756,-1.6099383640213897e-10,0.9985563555886028,14.117994597512622,-14.117994596805397,14.107688501131783,-14.107688501839522,14.111362879030837,-14.111362878312496,14.10224350117807,-14.102243501897236,0.1545567386928087,-9.9432968937994e-10,1.6039960615208646,-3.3891616406997965e-12,-4.9370969336980444e-05,0.0,4.028279395449498e-15,0.0,0.7996410624685883,0.14924107072758097,0.0,0.0,0.0
22.63,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784657682428556,-8.350613833266174e-09,1.6235381203946024,-1.1367269397630386,1.0742004513327113e-08,-0.14713684889686196,2.636015898462992e-10,-0.047128498552851616,-2.1491985459890394e-08,-4.124940669108696e-09,0.658919428010948,-1.9155542211326384e-09,0.9988896578495536,-2.1504404008714247e-08,0.04711105434185941,2.14681220025375e-08,1.0,1.276111684761648e-09,-0.04711105434185942,-2.6330890189016824e-10,0.9988896578495539,14.128161704310706,-14.128161703620934,14.116048270305848,-14.116048270996211,14.121638668709013,-14.121638668007257,14.110657349447507,-14.110657350149573,0.16265692491816322,-1.0342682742817194e-09,1.6049160327990684,-3.3079165657566617e-12,-5.806704257521524e-05,0.0,4.7464621440337975e-15,0.0,0.7882072186402322,0.14759163395827915,0.0,0.0,0.0
22.64,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767077090856614,-8.243383679851961e-09,1.6220650668616543,-1.1408983352647688,1.0702347897410897e-08,-0.14743547932607162,3.6216475987551844e-10,-0.040563303836992956,-2.1506724411284904e-08,-4.4090727105923745e-09,0.6539230492112014,-1.874764503150072e-09,0.9991774219880882,-2.1521410982203226e-08,0.04055218106634154,2.148903345267594e-08,0.9999999999999998,1.234309342345852e-09,-0.04055218106634156,-3.618668511073556e-10,0.9991774219880885,14.138155472598212,-14.138155471927186,14.124318479389935,-14.124318480061618,14.131755688964967,-14.131755688281308,14.11899716049293,-14.118997161177283,0.17045892848751104,-1.0690930288202758e-09,1.605768601974982,-3.2202898577606914e-12,-6.637200006117012e-05,0.0,5.420904406021782e-15,0.0,0.7767284878675342,0.14579978058249493,0.0,0.0,0.0
22.650000000000002,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7556499625464135,-8.13659895871483e-09,1.6205897865581147,-1.1444178056407968,1.0652983729190093e-08,-0.14758348669492702,4.5683961649653753e-10,-0.03405168672403168,-2.1521899122249562e-08,-4.685766915247466e-09,0.6482127921623402,-1.8830939513393245e-09,0.9994202973334809,-2.153745227565506e-08,0.03404510651850442,2.150942281993984e-08,0.9999999999999998,1.189554964594031e-09,-0.03404510651850443,-4.5657478535268306e-10,0.9994202973334811,14.147953911734641,-14.147953911083778,14.132475659394398,-14.132475660045975,14.141690923689348,-14.141690923024424,14.127238473507191,-14.127238474172366,0.1779612821599559,-1.0989409339423587e-09,1.6065559081589473,-3.12569446360148e-12,-7.42918083080238e-05,0.0,6.0641601549225886e-15,0.0,0.7652115802302837,0.14387281293684595,0.0,0.0,0.0
22.66,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7441908805577252,-8.03035476710353e-09,1.6191137520723904,-1.1472898790100665,1.0594309973344034e-08,-0.1475876657416698,5.475624978085523e-10,-0.027600619729385302,-2.15379056529786e-08,-4.954241911637238e-09,0.6418217728300211,-1.8769478931621325e-09,0.9996191270750965,-2.1553016798490958e-08,0.027597115530814016,2.1529702447856256e-08,0.9999999999999996,1.141946568405575e-09,-0.027597115530814037,-5.473539460784446e-10,0.9996191270750967,14.157536611504502,-14.1575366108749,14.140497871979742,-14.140497872610103,14.151422924795892,-14.151422924152211,14.135358339399204,-14.135358340044101,0.18516291610013155,-1.1239586826097894e-09,1.6072802238018324,-3.025635577650655e-12,-8.183267395278138e-05,0.0,6.682670260432035e-15,0.0,0.753663155951016,0.1418178957336371,0.0,0.0,0.0
22.67,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7327062931068091,-7.9247422699642e-09,1.6176383670596661,-1.149519829711602,1.0526717877304928e-08,-0.1474549988581163,6.342831985134881e-10,-0.021216746866763146,-2.1554610809918943e-08,-5.21410653194128e-09,0.634782565635202,-1.8785743961886733e-09,0.9997749332692079,-2.15680672263622e-08,0.021215155114927064,2.1549759584130468e-08,0.9999999999999998,1.0915676102878025e-09,-0.021215155114927085,-6.341404424676024e-10,0.9997749332692081,14.166884755919929,-14.166884755312681,14.148364735856665,-14.148364736464707,14.160931711593868,-14.160931710971667,14.143335250463341,-14.143335251086366,0.19206315052332792,-1.1442916687955983e-09,1.607943937760978,-2.9201336785210576e-12,-8.90009934465866e-05,0.0,7.26687862290953e-15,0.0,0.7420898175846278,0.1396420541122323,0.0,0.0,0.0
22.68,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7212025920267403,-7.819848600550057e-09,1.6161649645552785,-1.1511136546950334,1.045060812137289e-08,-0.14719262188952326,7.169609369608279e-10,-0.014906389167162573,-2.1571827416184435e-08,-5.465085606344504e-09,0.6271272118291246,-1.8432867083262836e-09,0.9998889018381931,-2.1582514319145748e-08,0.014905837138928643,2.156943082581168e-08,1.0,1.0385070832155494e-09,-0.01490583713892866,-7.168812839186444e-10,0.9998889018381933,14.175981147663942,-14.175981147080204,14.15605744374076,-14.15605744432532,14.170199519591126,-14.17019951899196,14.15114978377978,-14.151149784379923,0.19866168785889582,-1.1600919427518688e-09,1.6085495410598027,-2.8088905652486728e-12,-9.58033982713729e-05,0.0,7.82517527174742e-15,0.0,0.7304981024863911,0.1373521720935386,0.0,0.0,0.0
22.69,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096861056997149,-7.715756910953653e-09,1.614694805660007,-1.1520780492328284,1.036639671497756e-08,-0.14680777591244554,7.955628845082536e-10,-0.008675550117030474,-2.1589389018306983e-08,-5.705954030938526e-09,0.6188871452031779,-1.867151325214138e-09,0.999962367651118,-2.159629087740376e-08,0.008675441289647843,2.15885765588873e-08,1.0,9.82860361415944e-10,-0.008675441289647864,-7.955329456082263e-10,0.9999623676511182,14.184810167291099,-14.184810166731477,14.163558767331745,-14.163558767892207,14.17920877947757,-14.17920877890167,14.15878289397683,-14.158782894553363,0.20495860443685018,-1.1715210714947233e-09,1.609099606288349,-2.694514981809049e-12,-0.00010224654289867617,0.0,8.35160760131425e-15,0.0,0.7188944756141987,0.13495499174698908,0.0,0.0,0.0
22.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6981630921516508,-7.612546136218038e-09,1.6132290786073373,-1.1524203814197707,1.0274494959177959e-08,-0.14630778406530895,8.700716531722244e-10,-0.0025299216082173416,-2.1607555672466684e-08,-5.93736010986644e-09,0.6100932575403698,-1.827637559129783e-09,0.999996799750035,-2.16097568831946e-08,0.002529918909422901,2.1607486522887403e-08,1.0,9.247370168544062e-10,-0.00252991890942292,-8.700688687254469e-10,0.9999967997500352,14.193357813369376,-14.193357812834988,14.170853055569843,-14.17085305610508,14.187945603550213,-14.187945602998928,14.16621889741097,-14.166218897962812,0.21095434149878062,-1.1787404503572963e-09,1.609596777853161,-2.574575479766479e-12,-0.00010833731340211092,0.0,8.844366928698289e-15,0.0,0.7072853225431878,0.13245711224761533,0.0,0.0,0.0
22.71,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6866397324800603,-7.510291122907957e-09,1.6117688981872627,-1.152148665656058,1.0175325523640276e-08,-0.14570000637048075,9.404698347211538e-10,0.0035251103137922766,-2.1625803607184432e-08,-6.157953291822352e-09,0.6007758293062211,-1.8309211660926874e-09,0.9999937868050712,-2.1622488354136362e-08,-0.0035251030130567626,2.162566924185114e-08,0.9999999999999996,8.642366492656941e-10,0.0035251030130567435,-9.404639913987464e-10,0.9999937868050714,14.201611646623933,-14.201611646115305,14.177926222566557,-14.177926223076035,14.196395706458201,-14.196395705932447,14.173441979635228,-14.173441980161995,0.21664969554271077,-1.1819191071594059e-09,1.6100437523574014,-2.451896447294935e-12,-0.0001140826228958182,0.0,9.323068470120553e-15,0.0,0.6956769428565844,0.12986498961714193,0.0,0.0,0.0
22.72,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751221245078677,-7.409062433521547e-09,1.6103153054943942,-1.1512715363289798,1.0069296552639997e-08,-0.14499180951185967,1.0067542213539897e-09,0.009484459577760927,-2.164461631901096e-08,-6.369839277678976e-09,0.5909645428492291,-1.8662921292336266e-09,0.9999550228504199,-2.163506794244928e-08,-0.009484317382682204,2.164364280586518e-08,0.9999999999999996,8.01469810558107e-10,0.009484317382682184,-1.0067089404187856e-09,0.9999550228504201,14.209560778486297,-14.209560778005294,14.184765728728031,-14.184765729209877,14.204547159156169,-14.204547158656617,14.180438565588945,-14.180438566089448,0.2220458086508753,-1.1812211267968467e-09,1.6104432654104728,-2.3200242332889815e-12,-0.00011948945240472389,0.0,9.758456694294012e-15,0.0,0.684075543800784,0.12718493662638183,0.0,0.0,0.0
22.73,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6636162767425671,-7.308926504701365e-09,1.6088692680366834,-1.149798219755727,9.956847459493308e-09,-0.1441905412707076,1.068918690350954e-09,0.015343333868394905,-2.1663834262189895e-08,-6.569344022302826e-09,0.5806885062965229,-1.7462336828824514e-09,0.9998822933621159,-2.1647434129344136e-08,-0.01534273185958961,2.166128428509522e-08,0.9999999999999998,7.365362902155842e-10,0.015342731859589589,-1.0687928715257414e-09,0.9998822933621161,14.217195861910254,-14.217195861456636,14.191360557483215,-14.191360557937658,14.212390313386223,-14.21239031291495,14.187197255362582,-14.187197255834713,0.22714415781193806,-1.176827986223224e-09,1.6107980803131958,-2.1891105786404692e-12,-0.00012456492316681575,0.0,1.017065753698448e-14,0.0,0.6724872342881392,0.12442312274790408,0.0,0.0,0.0
22.740000000000002,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6521281025859036,-7.209945543181365e-09,1.607431680113458,-1.1477385060530572,9.838375725894584e-09,-0.1433034897433349,1.1269855207358873e-09,0.021097228815271953,-2.1682451059764954e-08,-6.7568792457256675e-09,0.5699761927790707,-1.788859126123204e-09,0.9997774617225286,-2.165867655209882e-08,-0.021095663811732886,2.1677625884454757e-08,0.9999999999999998,6.695798225647347e-10,0.021095663811732866,-1.1267347233193677e-09,0.9997774617225288,14.224509016984383,-14.224509016558379,14.197701180704453,-14.197701181131261,14.21991586129495,-14.219915860850724,14.193707139530837,-14.193707139975855,0.23194654408069587,-1.1689027775464036e-09,1.611110969907225,-2.0569030972432877e-12,-0.00012931610813338374,0.0,1.0566014062630047e-14,0.0,0.6609180191780908,0.12158557463106374,0.0,0.0,0.0
22.75,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6406634148355342,-7.112177541381955e-09,1.606003363506022,-1.145102721049668,9.714325418506551e-09,-0.14233786227435802,1.1809793805879057e-09,0.026741921818435783,-2.1701710697012002e-08,-6.933359639010871e-09,0.5588554767947306,-1.81443957767591e-09,0.999642456117031,-2.1670132802779764e-08,-0.02673873460560491,2.1693951383102328e-08,0.9999999999999996,6.007030977728846e-10,0.02673873460560489,-1.1805571286344641e-09,0.9996424561170312,14.231493815981676,-14.231493815583958,14.203779522961431,-14.203779523359927,14.227116687461749,-14.227116687045628,14.199959425264225,-14.199959425681271,0.23645508161100776,-1.1576335263607507e-09,1.6113847069566314,-1.921277729915141e-12,-0.00013375013487282447,0.0,1.0921819875137922e-14,0.0,0.6493737938840138,0.11867817657779751,0.0,0.0,0.0
22.76,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6292279204753136,-7.015676201531662e-09,1.6045850684401834,-1.1419016968660929,9.58511308121336e-09,-0.14130075592080846,1.2309267178994485e-09,0.03227346595819026,-2.1721389041754418e-08,-7.098064175232737e-09,0.5473536170950867,-1.8334374102785122e-09,0.9994792568993625,-2.1681669666193956e-08,-0.0322678637021067,2.1710077778274663e-08,0.9999999999999998,5.30023896879683e-10,0.032267863702106686,-1.2302857213037122e-09,0.9994792568993627,14.23814522707106,-14.238145226701947,14.209588917913464,-14.20958891828332,14.233986556578792,-14.233986556190958,14.205946273828266,-14.205946274216846,0.24067218589053435,-1.1431969566025557e-09,1.6116220506655374,-1.7839268871601579e-12,-0.00013787412626897018,0.0,1.1261744380961524e-14,0.0,0.6378603392956216,0.11570667115509922,0.0,0.0,0.0
22.77,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6178272157883649,-6.9204910744264295e-09,1.603177474808184,-1.1381467427807566,9.451157460517273e-09,-0.14019913749402574,1.276862880376709e-09,0.037688183798701404,-2.1741334826466673e-08,-7.250628417252345e-09,0.5354972759201327,-1.8299324509860045e-09,0.9992898844609093,-2.1693223574963486e-08,-0.03767926238798265,2.1725895966765827e-08,1.0,4.5766542078528634e-10,0.03767926238798264,-1.2759561602040657e-09,0.9992898844609095,14.244459579978594,-14.244459579638248,14.215124064153715,-14.215124064494765,14.240521285478458,-14.240521285119248,14.211661825344788,-14.211661825704763,0.24460056195228314,-1.1257729700590364e-09,1.61182573728801,-1.6456250750907484e-12,-0.0001416952492088925,0.0,1.1574562959505992e-14,0.0,0.6263833170484318,0.11267665988857738,0.0,0.0,0.0
22.78,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6064667816096304,-6.826667524237595e-09,1.6017811935794877,-1.1338496158993612,9.312864008246956e-09,-0.13903980993988677,1.3188300348076e-09,0.04298266167034384,-2.1761310075921375e-08,-7.392210710770242e-09,0.5233124705879209,-1.8256822272134809e-09,0.9990763876095357,-2.1704640704027438e-08,-0.04296942774904928,2.1741211060302522e-08,1.0,3.837589937756386e-10,0.042969427749049265,-1.3176119470465355e-09,0.9990763876095359,14.250434477192485,-14.250434476881841,14.220380969208687,-14.220380969519988,14.246717106146251,-14.246717105815879,14.21710075475937,-14.217100755090254,0.24824319241934392,-1.1055370787077697e-09,1.611998464627238,-1.5026426585214273e-12,-0.0001452205565880371,0.0,1.1866935724273366e-14,0.0,0.6149482649478802,0.10959360424428659,0.0,0.0,0.0
22.79,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5951519791751622,-6.734246855622921e-09,1.6003967685287475,-1.1290224915512714,9.17065207768703e-09,-0.1378294102746368,1.3568679286326572e-09,0.04815374295835028,-2.1781222339548062e-08,-7.520781771265828e-09,0.5108246572047459,-1.7980913288856252e-09,0.9988408325336693,-2.1715909318034506e-08,-0.04813513543604238,2.1755974255235142e-08,0.9999999999999998,3.0842584135595977e-10,0.048135135436042364,-1.355295091473679e-09,0.9988408325336695,14.256068799698081,-14.256068799416866,14.225356905316756,-14.225356905598579,14.25257288463287,-14.2525728843326,14.222260242266186,-14.222260242566964,0.25160332511417516,-1.0826736521167046e-09,1.6121428902804322,-1.3608203509124182e-12,-0.00014845722893456884,0.0,1.213395515567982e-14,0.0,0.6035605930203923,0.10646282635997455,0.0,0.0,0.0
22.8,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5838880460237247,-6.643266224713432e-09,1.5990246780687436,-1.1236779324117712,9.024929526178215e-09,-0.1365743739443558,1.3910347019635334e-09,0.05319852232596986,-2.180089671614522e-08,-7.637391321574654e-09,0.4980586531929941,-1.7578592015999418e-09,0.9985852923033744,-2.1726930625379295e-08,-0.05317343317281337,2.1770054819767555e-08,0.9999999999999998,2.3180617732017934e-10,0.05317343317281335,-1.3890667944643926e-09,0.9985852923033747,14.261362592091462,-14.261362591840067,14.230050345201642,-14.23005034545359,14.258087601564034,-14.258087601293413,14.227137704766275,-14.227137705037968,0.25468446001778416,-1.0573635311991149e-09,1.612261615041179,-1.2169687821348422e-12,-0.00015141232889417542,0.0,1.2364675300392589e-14,0.0,0.5922255796198115,0.10328951005267746,0.0,0.0,0.0
22.81,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5726800920998982,-6.5537586999254226e-09,1.597665337261937,-1.1178288613674658,8.876090735963706e-09,-0.13528092599981964,1.4213844550918735e-09,0.058114339920280235,-2.1820288155713533e-08,-7.742536810867141e-09,0.485038677023236,-1.82733837014067e-09,0.9983118369441739,-2.1737731823909e-08,-0.05808163407780582,2.1783451951381585e-08,0.9999999999999996,1.5402646295943953e-10,0.058081634077805804,-1.4189849263666621e-09,0.9983118369441741,14.2663170301809,-14.26631702996002,14.23446090805534,-14.234460908276715,14.263261411970692,-14.263261411729557,14.231731770776989,-14.23173177101821,0.25749033795914894,-1.029783028719326e-09,1.6123571780271682,-1.0696262357050831e-12,-0.00015409290480398,0.0,1.2586618791029247e-14,0.0,0.5809483677488352,0.10007870202044063,0.0,0.0,0.0
22.82,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5615330966184835,-6.465753409538428e-09,1.5963191000803938,-1.1114885276857305,8.724558802005386e-09,-0.1339550556356628,1.447977613469262e-09,0.0628987746489954,-2.1840156548602603e-08,-7.834055059045496e-09,0.4717883114524131,-1.8270526669777897e-09,0.9980225241528444,-2.1749140572455958e-08,-0.06285730891141368,2.179696816652965e-08,1.0,7.516414662011381e-11,0.06285730891141365,-1.4451142727114048e-09,0.9980225241528446,14.270934326357489,-14.270934326166378,14.238589289514996,-14.23858928970654,14.268096153813872,-14.268096153603617,14.236042695368418,-14.23604269557917,0.26002492564211543,-1.0001245043224834e-09,1.612432044357942,-9.257632506245106e-13,-0.00015650587003328623,0.0,1.2783692471635281e-14,0.0,0.5697339621597435,0.09683531264030411,0.0,0.0,0.0
22.830000000000002,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504519046908234,-6.379275455158441e-09,1.5949862617171775,-1.1046704828702505,8.570675479649293e-09,-0.13260252256219024,1.4708909000184984e-09,0.06754963863076109,-2.1859765855861525e-08,-7.914597115886764e-09,0.45833058523603576,-1.7344266295153146e-09,0.99771939055125,-2.1760483250967858e-08,-0.06749827937097183,2.180991226730319e-08,0.9999999999999998,-4.605682704473977e-12,0.0674982793709718,-1.4675363723338362e-09,0.9977193905512503,14.275217729655463,-14.275217729495022,14.24243721442238,-14.24243721458319,14.272594572933187,-14.272594572752404,14.240071701713166,-14.240071701894054,0.26229240553376637,-9.68542540981714e-10,1.6124886068304691,-7.77431589145093e-13,-0.0001586582304693321,0.0,1.2958384368269324e-14,0.0,0.558587226216962,0.09356411732605965,0.0,0.0,0.0
22.84,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5394412245496153,-6.294346374009321e-09,1.5936670610554486,-1.0973885486120276,8.4148643968979e-09,-0.13122883105756888,1.4901865496583623e-09,0.07206497110014452,-2.187850011691944e-08,-7.981052463635864e-09,0.44468791230976895,-1.771393952928429e-09,0.9974044435668401,-2.177120279485704e-08,-0.07200261073823586,2.1821713235193087e-08,1.0,-8.512257779663562e-11,0.07200261073823583,-1.4863186863727887e-09,0.9974044435668403,14.279171414171342,-14.27917141404063,14.246007364819882,-14.246007364950898,14.276760206151776,-14.276760206001972,14.243820814980236,-14.243820815130464,0.2642971615810484,-9.352335986971312e-10,1.6125291732799851,-6.335628988734871e-13,-0.0001605568907108335,0.0,1.3116163566096771e-14,0.0,0.547512879364818,0.09026975740142106,0.0,0.0,0.0
22.85,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5285056249829778,-6.2109834659361364e-09,1.5923616832405885,-1.0896567884976662,8.25749058089096e-09,-0.1298392217873937,1.5059597059059415e-09,0.07644303239889205,-2.1897433396733904e-08,-8.035240899406552e-09,0.4308821042025838,-1.7911381234802512e-09,0.9970796539103488,-2.1782425355513892e-08,-0.07636860453104087,2.183348531274036e-08,0.9999999999999998,-1.6631672541403687e-10,0.07636860453104084,-1.501561782367627e-09,0.997079653910349,14.282800420538225,-14.28280042043717,14.249303316412947,-14.249303316514238,14.280597345856757,-14.280597345736597,14.247292866200613,-14.247292866320745,0.26604376666063806,-9.003675973072103e-10,1.612555961717345,-4.899266468137078e-13,-0.0001622086759896636,0.0,1.3251444225061873e-14,0.0,0.5365154948085682,0.08695674127831447,0.0,0.0,0.0
22.86,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5176495330486058,-6.129200678457108e-09,1.5910702623351696,-1.0814894802071455,8.098891884007233e-09,-0.12843866551634778,1.518286997279199e-09,0.08068229807007146,-2.191635660276787e-08,-8.078053380551177e-09,0.41693438311427816,-1.8391736261190452e-09,0.9967469486445169,-2.1793990579247326e-08,-0.08059479119548853,2.1845061569213987e-08,0.9999999999999998,-2.480571868867436e-10,0.08059479119548853,-1.513347931704688e-09,0.9967469486445171,14.286110597930966,-14.286110597860002,14.25232947493159,-14.252329475002723,14.284111684544602,-14.28411168445377,14.25049205830921,-14.250492058400239,0.2675369701267318,-8.641028509778009e-10,1.6125710962593385,-3.441252659489604e-13,-0.00016362035694701682,0.0,1.3362493621603985e-14,0.0,0.5255994974762023,0.08362944556890908,0.0,0.0,0.0
