case_id,controller,time_s,position_error_m
Scene02,PID,8.700000000000001,0.0015426733814391737
Scene02,PID,8.8,0.0017034196359658382
Scene02,PID,8.9,0.001776151940856893
Scene02,PID,9.0,0.0017819766317291052
Scene02,PID,9.1,0.0017382378916442744
Scene02,PID,9.2,0.0016591272562010708
Scene02,PID,9.3,0.0015571743815106776
Scene02,PID,9.4,0.0014401658380845557
Scene02,PID,9.5,0.0013157218782307554
Scene02,PID,9.6,0.0011905138524131212
Scene02,PID,9.7,0.0010663063279882721
Scene02,PID,9.8,0.0009470424713641919
Scene02,PID,9.9,0.0008352384015417931
Scene02,PID,10.0,2.999797768596146
Scene02,PID,10.1,2.9988271711698493
Scene02,PID,10.2,2.9696739448943155
Scene02,PID,10.3,2.914143326665427
Scene02,PID,10.4,2.8309885581423497
Scene02,PID,10.5,2.7193105136672293
Scene02,PID,10.6,2.5779806400786565
Scene02,PID,10.7,2.410496671514305
Scene02,PID,10.8,2.222376695907406
Scene02,PID,10.9,2.018573058316813
Scene02,PID,11.0,1.8037689589785761
Scene02,PID,11.1,1.5823510170976758
Scene02,PID,11.2,1.3584505136355205
Scene02,PID,11.3,1.1359969049948373
Scene02,PID,11.4,0.9189018412625625
Scene02,PID,11.5,0.7114941786851929
Scene02,PID,11.6,0.5197508460308863
Scene02,PID,11.7,0.3554318003497995
Scene02,PID,11.8,0.24939018688979647
Scene02,PID,11.9,0.251825586116484
Scene02,PID,12.0,0.33906940146484155
Scene02,PID,12.1,0.44944006154877725
Scene02,PID,12.2,0.557283741728187
Scene02,PID,12.3,0.6543891572336181
Scene02,PID,12.4,0.7378352164760685
Scene02,PID,12.5,0.8066201906561994
Scene02,PID,12.6,0.8606086750025665
Scene02,PID,12.7,0.9001532538249988
Scene02,PID,12.8,0.925910588907389
Scene02,PID,12.9,0.9387513300654063
Scene02,PID,13.0,0.9396842820067325
Scene02,PID,13.1,0.929826048955653
Scene02,PID,13.2,0.9103684256324789
Scene02,PID,13.3,0.8825323946295749
Scene02,PID,13.4,0.8475643567675444
Scene02,PID,13.5,0.8067134986800593
Scene02,PID,13.6,0.7612179924105267
Scene02,PID,13.7,0.7122956721554257
Scene02,PID,13.8,0.6611382691016819
Scene02,PID,13.9,0.6089089240719228
Scene02,PID,14.0,0.556744233257626
Scene02,PID,14.1,0.5057584280720645
Scene02,PID,14.2,0.457049465773303
Scene02,PID,14.3,0.41170211465216566
Scene02,PID,14.4,0.37077904119369126
Scene02,PID,14.5,0.3352839696552697
Scene02,PID,14.6,0.3060760572309841
Scene02,PID,14.7,0.28372505092181327
Scene02,PID,14.8,0.2683355131266198
Scene02,PID,14.9,0.2594279525102483
Scene02,PID,15.0,0.25597621452374686
Scene02,PID,15.1,0.25661383825035744
Scene02,PID,15.2,0.25990711302680997
Scene02,PID,15.3,0.2645711684864836
Scene02,PID,15.4,0.269578677053124
Scene02,PID,15.5,0.27417833865725605
Scene02,PID,15.6,0.2778654289298958
Scene02,PID,15.7,0.28033587299768753
Scene02,PID,15.8,0.28144066563068476
Scene02,PID,15.9,0.28114694987465016
Scene02,PID,16.0,0.2795063352469967
Scene02,PID,16.1,0.27663069586681094
Scene02,PID,16.2,0.27267246488482844
Scene02,PID,16.3,0.26780934690124253
Scene02,PID,16.4,0.2622319538089724
Scene02,PID,16.5,0.25613372215066693
Scene02,PID,16.6,0.2497026758329384
Scene02,PID,16.7,0.24311438914509828
Scene02,PID,16.8,0.23652689729144283
Scene02,PID,16.9,0.23007633442928968
Scene02,PID,17.0,0.22387425327466243
Scene02,PID,17.1,0.2180063331402623
Scene02,PID,17.2,0.2125325868993061
Scene02,PID,17.3,0.20748907625253157
Scene02,PID,17.400000000000002,0.20289068045884506
Scene02,PID,17.5,0.19873538518328052
Scene02,PID,17.6,0.19500869790666253
Scene02,PID,17.7,0.191688495552034
Scene02,PID,17.8,0.18874955916169744
Scene02,PID,17.900000000000002,0.18616747247014265
Scene02,PID,18.0,0.18392165896775806
Scene02,PID,18.1,0.18199711753007944
Scene02,PID,18.2,0.1803855523208856
Scene02,PID,18.3,0.1790849994061433
Scene02,PID,18.4,0.17809882332735955
Scene02,PID,18.5,0.17743399581366756
Scene02,PID,18.6,0.17709894771853973
Scene02,PID,18.7,0.1771012982955516
Scene02,PID,18.8,0.17744541100905423
Scene02,PID,18.9,0.17813075920728202
Scene02,PID,19.0,0.17915027608860182
Scene02,PID,19.1,0.18048955567664743
Scene02,PID,19.2,0.18212664197667516
Scene02,PID,19.3,0.18403242484569637
Scene02,PID,19.4,0.18617160198039276
Scene02,PID,19.5,0.18850372923161976
Scene02,PID,19.6,0.19098506252057126
Scene02,PID,19.7,0.19356991260309622
Scene02,PID,19.8,0.19621223839564791
Scene02,PID,19.9,0.19886704763475704
Scene02,PID,20.0,0.20149160368752733
Scene02,PID,20.1,0.20404646621198463
Scene02,PID,20.2,0.20649601336160417
Scene02,PID,20.3,0.20880929263841505
Scene02,PID,20.4,0.21096014788767264
Scene02,PID,20.5,0.21292740289547923
Scene02,PID,20.6,0.21469486443489535
Scene02,PID,20.7,0.21625119735488488
Scene02,PID,20.8,0.21758973597992018
Scene02,PID,20.9,0.21870808798508412
Scene02,PID,21.0,0.2196078378710124
Scene02,PID,21.1,0.2202942199141505
Scene02,PID,21.2,0.22077559408205238
Scene02,PID,21.3,0.2210630391442019
Scene02,PID,21.4,0.2211699072257388
Scene02,PID,21.5,0.2211113939059037
Scene02,PID,21.6,0.2209041165137924
Scene02,PID,21.7,0.22056554394515693
Scene02,PID,21.8,0.22011387900012006
Scene02,PID,21.9,0.21956748298495118
Scene02,PID,22.0,0.21894458502861852
Scene02,PID,22.1,0.2182629691276506
Scene02,PID,22.2,0.21753970029679068
Scene02,PID,22.3,0.21679093312404638
Scene02,PID,22.4,0.2160314817838763
Scene02,PID,22.5,0.21527500277820583
Scene02,PID,22.6,0.21453363387843719
Scene02,PID,22.7,0.213817966249377
Scene02,PID,22.8,0.21313699455199528
Scene02,PID,22.9,0.21249810660718135
Scene02,PID,23.0,0.21190715890779172
Scene02,PID,23.1,0.21136829607073201
Scene02,PID,23.2,0.21088437947111904
Scene02,PID,23.3,0.21045685316642934
Scene02,PID,23.4,0.2100859224358833
Scene02,PID,23.5,0.20977068658939843
Scene02,PID,23.6,0.20950928407292335
Scene02,PID,23.7,0.2092990987426822
Scene02,PID,23.8,0.20913667298443658
Scene02,PID,23.9,0.20901820947331978
Scene02,PID,24.0,0.2089394755829639
Scene02,PID,24.1,0.20889599614009635
Scene02,PID,24.2,0.2088831753695909
Scene02,PID,24.3,0.2088964092746573
Scene02,PID,24.4,0.20893124300547916
Scene02,PID,24.5,0.20898321620698299
Scene02,PID,24.6,0.209048291005394
Scene02,PID,24.7,0.2091226702405454
Scene02,PID,24.8,0.20920290103700565
Scene02,PID,24.9,0.2092859052578791
Scene02,PID,25.0,0.209369000139196
Scene02,PID,25.1,0.20944996698299229
Scene02,PID,25.2,0.20952681107809445
Scene02,PID,25.3,0.2095981105411261
Scene02,PID,25.4,0.2096627603827512
Scene02,PID,25.5,0.209720009838556
Scene02,PID,25.6,0.2097694339255989
Scene02,PID,25.7,0.2098109024515691
Scene02,PID,25.8,0.2098446054948161
Scene02,PID,25.9,0.2098707775411826
Scene02,PID,26.0,0.20989001830061021
Scene02,PID,26.1,0.2099030155467585
Scene02,PID,26.2,0.20991056868958985
Scene02,PID,26.3,0.20991355278460724
Scene02,PID,26.4,0.20991288555087498
Scene02,PID,26.5,0.20990955826004473
Scene02,PID,26.6,0.20990436620617925
Scene02,PID,26.7,0.20989824510378072
Scene02,PID,26.8,0.20989200918250894
Scene02,PID,26.9,0.20988639484942453
Scene02,PID,27.0,0.2098820465759211
Scene02,PID,27.1,0.2098795072873486
Scene02,PID,27.2,0.20987926145113076
Scene02,PID,27.3,0.20988155518998475
Scene02,PID,27.4,0.20988662685275544
Scene02,PID,27.5,0.2098946003668407
Scene02,PID,27.6,0.20990548590794414
Scene02,PID,27.7,0.20991920021385194
Scene02,PID,27.8,0.20993557594316103
Scene02,PID,27.9,0.20995440370785579
Scene02,PID,28.0,0.2099753583064179
Scene02,PID,28.1,0.20999805720417622
Scene02,PID,28.2,0.21002214762798524
Scene02,PID,28.3,0.21004722143413312
Scene02,PID,28.4,0.21007285823281047
Scene02,PID,28.5,0.2100986362345911
Scene02,PID,28.6,0.21012415606217752
Scene02,PID,28.7,0.21014905462920921
Scene02,PID,28.8,0.21017287903267987
Scene02,PID,28.9,0.2101953485650738
Scene02,PID,29.0,0.2102161723010029
Scene02,PID,29.1,0.21023510269791557
Scene02,PID,29.2,0.21025193783890958
Scene02,PID,29.3,0.21026652815464209
Scene02,PID,29.4,0.21027882272365106
Scene02,PID,29.5,0.21028865210071745
Scene02,PID,29.6,0.21029606370491413
Scene02,PID,29.7,0.21030109030842994
Scene02,PID,29.8,0.2103038043608932
Scene02,PID,29.9,0.21030431338220967
Scene02,PID,30.0,0.21030275853404756
Scene02,PID,30.1,0.2102993649266009
Scene02,PID,30.2,0.2102942032068438
Scene02,PID,30.3,0.21028753801134764
Scene02,PID,30.4,0.21027958599370677
Scene02,PID,30.5,0.21027057018286935
Scene02,PID,30.6,0.21026071478442945
Scene02,PID,30.7,0.2102502427205705
Scene02,PID,30.8,0.21023943016020097
Scene02,PID,30.9,0.21022836429061398
Scene02,PID,31.0,0.21021729839764974
Scene02,PID,31.1,0.21020641001517706
Scene02,PID,31.2,0.21019585875357813
Scene02,PID,31.3,0.21018578419004796
Scene02,PID,31.4,0.2101763060131681
Scene02,PID,31.5,0.2101675833958205
Scene02,PID,31.6,0.21015957467194762
Scene02,PID,31.7,0.21015239695417076
Scene02,PID,31.8,0.21014608685212424
Scene02,PID,31.9,0.21014066180671298
Scene02,PID,32.0,0.21013612064568382
Scene02,PID,32.1,0.2101324462091748
Scene02,PID,32.2,0.2101296672182985
Scene02,PID,32.3,0.2101276203062735
Scene02,PID,32.4,0.21012631080188593
Scene02,PID,32.5,0.2101256749286526
Scene02,PID,32.6,0.21012564224852415
Scene02,PID,32.7,0.21012613683955925
Scene02,PID,32.8,0.21012708015106757
Scene02,PID,32.9,0.21012845284074283
Scene02,PID,33.0,0.2101300571632268
Scene02,PID,33.1,0.2101318767993549
Scene02,PID,33.2,0.2101338384720779
Scene02,PID,33.3,0.21013587362730182
Scene02,PID,33.4,0.2101379185601147
Scene02,PID,33.5,0.21013991581757657
Scene02,PID,33.6,0.21014187597440154
Scene02,PID,33.7,0.21014363671351172
Scene02,PID,33.8,0.2101452235187645
Scene02,PID,33.9,0.21014660881113711
Scene02,PID,34.0,0.21014777259031628
Scene02,PID,34.1,0.21014870153551646
Scene02,PID,34.2,0.2101493887205782
Scene02,PID,34.300000000000004,0.2101498799380274
Scene02,PID,34.4,0.21015010805590115
Scene02,PID,34.5,0.2101500984563785
Scene02,PID,34.6,0.21014988268386944
Scene02,PID,34.7,0.21014948058083444
Scene02,PID,34.800000000000004,0.21014891460354876
Scene02,PID,34.9,0.21014820882750485
Scene02,PID,35.0,0.21014741089738576
Scene02,PID,35.1,0.21014654885646045
Scene02,PID,35.2,0.21014559066696958
Scene02,PID,35.300000000000004,0.21014460412396269
Scene02,PID,35.4,0.21014361594780967
Scene02,PID,35.5,0.21014265092673512
Scene02,PID,35.6,0.2101417311891927
Scene02,PID,35.7,0.21014088328693295
Scene02,PID,35.800000000000004,0.2101401715354309
Scene02,PID,35.9,0.21013950601376202
Scene02,PID,36.0,0.21013895488370707
Scene02,PID,36.1,0.21013852782650588
Scene02,PID,36.2,0.2101382310855057
Scene02,PID,36.3,0.21013806709399058
Scene02,PID,36.4,0.21013803780159349
Scene02,PID,36.5,0.21013819841048514
Scene02,PID,36.6,0.21013842703215616
Scene02,PID,36.7,0.21013877570982997
Scene02,PID,36.8,0.21013923500274642
Scene02,PID,36.9,0.2101397934331722
Scene02,PID,37.0,0.21014043711585637
Scene02,PID,37.1,0.21014115266609854
Scene02,PID,37.2,0.21014198397352335
Scene02,PID,37.3,0.2101427971660442
Scene02,PID,37.4,0.21014363620346074
Scene02,PID,37.5,0.21014448525812215
Scene02,PID,37.6,0.21014532873452893
Scene02,PID,37.7,0.2101461508238088
Scene02,PID,37.8,0.2101469376905736
Scene02,PID,37.9,0.21014773647985727
Scene02,PID,38.0,0.21014841634718218
Scene02,PID,38.1,0.21014902739643787
Scene02,PID,38.2,0.21014956115282768
Scene02,PID,38.3,0.21015001080600448
Scene02,PID,38.4,0.2101503705759782
Scene02,PID,38.5,0.21015063721886484
Scene02,PID,38.6,0.21015086982146627
Scene02,PID,38.7,0.21015094953177446
Scene02,PID,38.8,0.2101509390443791
Scene02,PID,38.9,0.21015084242143112
Scene02,PID,39.0,0.21015066534834484
Scene02,PID,39.1,0.2101504142448004
Scene02,PID,39.2,0.2101500972497334
Scene02,PID,39.3,0.21014978419342395
Scene02,PID,39.4,0.21014936639589438
Scene02,PID,39.5,0.21014891550366605
Scene02,PID,39.6,0.21014844336180433
Scene02,PID,39.7,0.21014796227490076
Scene02,PID,39.8,0.2101474839574294
Scene02,PID,39.9,0.2101470203243075
Scene02,PID,40.0,0.21014664330926935
Scene02,PID,40.1,0.21014624537897073
Scene02,PID,40.2,0.21014589764637237
Scene02,PID,40.3,0.21014560997330778
Scene02,PID,40.4,0.21014539136669375
Scene02,PID,40.5,0.21014524892237735
Scene02,PID,40.6,0.21014518840539995
Scene02,PID,40.7,0.210145275280127
Scene02,PID,40.8,0.21014539334075533
Scene02,PID,40.9,0.21014560507905725
Scene02,PID,41.0,0.21014591072616773
Scene02,PID,41.1,0.21014630910706586
Scene02,PID,41.2,0.21014679677711934
Scene02,PID,41.3,0.2101473683880993
Scene02,PID,41.4,0.21014806294121338
Scene02,PID,41.5,0.21014880089959415
Scene02,PID,41.6,0.21014958629624508
Scene02,PID,41.7,0.21015042527673308
Scene02,PID,41.8,0.2101513070549842
Scene02,PID,41.9,0.2101522194899029
Scene02,PID,42.0,0.21015314904041132
Scene02,PID,42.1,0.2101541070338485
Scene02,PID,42.2,0.21015507034213846
Scene02,PID,42.3,0.2101559757740598
Scene02,PID,42.4,0.21015684693587072
Scene02,PID,42.5,0.2101576708436887
Scene02,PID,42.6,0.2101584346107697
Scene02,PID,42.7,0.2101591251895464
Scene02,PID,42.8,0.2101597395641684
Scene02,PID,42.9,0.21016030635659652
Scene02,PID,43.0,0.21016071841324935
Scene02,PID,43.1,0.21016102128506484
Scene02,PID,43.2,0.21016120885634096
Scene02,PID,43.3,0.21016127626588801
Scene02,PID,43.4,0.21016121934981202
Scene02,PID,43.5,0.21016103863367833
Scene02,PID,43.6,0.21016079072577926
Scene02,PID,43.7,0.21016036170090052
Scene02,PID,43.8,0.21015981413135765
Scene02,PID,43.9,0.21015915323372206
Scene02,PID,44.0,0.2101583855672602
Scene02,PID,44.1,0.21015751827250295
Scene02,PID,44.2,0.2101565615922472
Scene02,PID,44.3,0.210155585021789
Scene02,PID,44.4,0.21015448210076498
Scene02,PID,44.5,0.21015332518443083
Scene02,PID,44.6,0.21015212751951953
Scene02,PID,44.7,0.21015090281551188
Scene02,PID,44.8,0.21014966425269133
Scene02,PID,44.9,0.21014842602154474
Scene02,PID,45.0,0.21014726242498472
Scene02,PID,45.1,0.21014606788757487
Scene02,PID,45.2,0.21014491597025578
Scene02,PID,45.3,0.21014381928274373
Scene02,PID,45.4,0.21014278962916613
Scene02,PID,45.5,0.21014183696761365
Scene02,PID,45.6,0.21014097068157075
Scene02,PID,45.7,0.21014025934974445
Scene02,PID,45.8,0.21013959057067763
Scene02,PID,45.9,0.21013903005453202
Scene02,PID,46.0,0.21013858166548305
Scene02,PID,46.1,0.2101382477293744
Scene02,PID,46.2,0.21013802820170072
Scene02,PID,46.3,0.21013792184192734
Scene02,PID,46.4,0.21013798615341492
Scene02,PID,46.5,0.21013809806667122
Scene02,PID,46.6,0.2101383123713866
Scene02,PID,46.7,0.21013862225564794
Scene02,PID,46.8,0.21013901975321464
Scene02,PID,46.9,0.2101394951307924
Scene02,PID,47.0,0.21014003795659927
Scene02,PID,47.1,0.21014069741954158
Scene02,PID,47.2,0.21014134300350826
Scene02,PID,47.3,0.21014202328886367
Scene02,PID,47.4,0.21014272627716588
Scene02,PID,47.5,0.2101434400024368
Scene02,PID,47.6,0.21014415211253104
Scene02,PID,47.7,0.21014485038963257
Scene02,PID,47.8,0.21014558458042043
Scene02,PID,47.9,0.21014622459357804
Scene02,PID,48.0,0.21014682174767524
Scene02,PID,48.1,0.21014736767512157
Scene02,PID,48.2,0.2101478552438143
Scene02,PID,48.3,0.21014827803423605
Scene02,PID,48.4,0.2101486304792606
Scene02,PID,48.5,0.21014896031276398
Scene02,PID,48.6,0.21014917565171579
Scene02,PID,48.7,0.2101493068129224
Scene02,PID,48.8,0.21014936490958747
Scene02,PID,48.9,0.21014935255670159
Scene02,PID,49.0,0.21014927322594348
Scene02,PID,49.1,0.21014913100000548
Scene02,PID,49.2,0.2101489612121012
Scene02,PID,49.3,0.2101487474223959
Scene02,PID,49.4,0.21014846223022918
Scene02,PID,49.5,0.21014814698766848
Scene02,PID,49.6,0.21014781153873463
Scene02,PID,49.7,0.21014746576086815
Scene02,PID,49.8,0.21014711898562596
Scene02,PID,49.9,0.21014679073288678
Scene02,PID,50.0,0.21014652735937775
Scene02,RA-GCA-CGHTE,0.0,0.0
Scene02,RA-GCA-CGHTE,0.1,0.0109525209149336
Scene02,RA-GCA-CGHTE,0.2,0.0185312166071439
Scene02,RA-GCA-CGHTE,0.3,0.0238119691754725
Scene02,RA-GCA-CGHTE,0.4,0.0272020699905194
Scene02,RA-GCA-CGHTE,0.5,0.029061997344326698
Scene02,RA-GCA-CGHTE,0.6,0.0297069701038759
Scene02,RA-GCA-CGHTE,0.7000000000000001,0.029409361428744993
Scene02,RA-GCA-CGHTE,0.8,0.028401673414855708
Scene02,RA-GCA-CGHTE,0.9,0.026879864845855098
Scene02,RA-GCA-CGHTE,1.0,0.0250068539110095
Scene02,RA-GCA-CGHTE,1.1,0.02291606508837031
Scene02,RA-GCA-CGHTE,1.2,0.020714913576200616
Scene02,RA-GCA-CGHTE,1.3,0.0184881503856536
Scene02,RA-GCA-CGHTE,1.4,0.016301012097463596
Scene02,RA-GCA-CGHTE,1.5,0.014202138420324
Scene02,RA-GCA-CGHTE,1.6,0.0122262351949389
Scene02,RA-GCA-CGHTE,1.7,0.010396472681491409
Scene02,RA-GCA-CGHTE,1.8,0.008726619361539789
Scene02,RA-GCA-CGHTE,1.9,0.007223077788540699
Scene02,RA-GCA-CGHTE,2.0,0.005885863531947533
Scene02,RA-GCA-CGHTE,2.1,0.004710978083544815
Scene02,RA-GCA-CGHTE,2.2,0.003690940963052893
Scene02,RA-GCA-CGHTE,2.3000000000000003,0.002815942126596475
Scene02,RA-GCA-CGHTE,2.4,0.0020746587490613278
Scene02,RA-GCA-CGHTE,2.5,0.0014549154624355497
Scene02,RA-GCA-CGHTE,2.6,0.0009442081656499088
Scene02,RA-GCA-CGHTE,2.7,0.0005301179378063164
Scene02,RA-GCA-CGHTE,2.8000000000000003,0.0002006196837653263
Scene02,RA-GCA-CGHTE,2.9,5.5693097664819066e-05
Scene02,RA-GCA-CGHTE,3.0,0.0002494524915695437
Scene02,RA-GCA-CGHTE,3.1,0.00039041803389014033
Scene02,RA-GCA-CGHTE,3.2,0.00048742645917189317
Scene02,RA-GCA-CGHTE,3.3000000000000003,0.0005483754263425141
Scene02,RA-GCA-CGHTE,3.4,0.0005802387721305962
Scene02,RA-GCA-CGHTE,3.5,0.0005891009429860337
Scene02,RA-GCA-CGHTE,3.6,0.0005802072977993418
Scene02,RA-GCA-CGHTE,3.7,0.0005580248759558007
Scene02,RA-GCA-CGHTE,3.8,0.0005263092197317389
Scene02,RA-GCA-CGHTE,3.9,0.0004881741812674575
Scene02,RA-GCA-CGHTE,4.0,0.00044616207804315966
Scene02,RA-GCA-CGHTE,4.1,0.0004023124297695184
Scene02,RA-GCA-CGHTE,4.2,0.00035822757582404895
Scene02,RA-GCA-CGHTE,4.3,0.0003151342259778473
Scene02,RA-GCA-CGHTE,4.4,0.0002739405241435408
Scene02,RA-GCA-CGHTE,4.5,0.0002352905739939728
Scene02,RA-GCA-CGHTE,4.6000000000000005,0.00019959997030042268
Scene02,RA-GCA-CGHTE,4.7,0.0001671190390108729
Scene02,RA-GCA-CGHTE,4.8,0.00013796595252038303
Scene02,RA-GCA-CGHTE,4.9,0.00011210079054530745
Scene02,RA-GCA-CGHTE,5.0,8.942459534216809e-05
Scene02,RA-GCA-CGHTE,5.1000000000000005,6.978349513524458e-05
Scene02,RA-GCA-CGHTE,5.2,5.297364190063534e-05
Scene02,RA-GCA-CGHTE,5.3,3.876576402072618e-05
Scene02,RA-GCA-CGHTE,5.4,2.6916707916357243e-05
Scene02,RA-GCA-CGHTE,5.5,1.7178724063525144e-05
Scene02,RA-GCA-CGHTE,5.6000000000000005,9.307024002399963e-06
Scene02,RA-GCA-CGHTE,5.7,3.0655402063576233e-06
Scene02,RA-GCA-CGHTE,5.8,1.7688822846576974e-06
Scene02,RA-GCA-CGHTE,5.9,5.403624005594507e-06
Scene02,RA-GCA-CGHTE,6.0,8.028508586730747e-06
Scene02,RA-GCA-CGHTE,6.1000000000000005,9.814694958142853e-06
Scene02,RA-GCA-CGHTE,6.2,1.0913978713299127e-05
Scene02,RA-GCA-CGHTE,6.3,1.1461001133470534e-05
Scene02,RA-GCA-CGHTE,6.4,1.1573098061650772e-05
Scene02,RA-GCA-CGHTE,6.5,1.1351168017449346e-05
Scene02,RA-GCA-CGHTE,6.6000000000000005,1.0880890893567073e-05
Scene02,RA-GCA-CGHTE,6.7,1.0234049821652497e-05
Scene02,RA-GCA-CGHTE,6.8,9.4696093293291e-06
Scene02,RA-GCA-CGHTE,6.9,8.636108723651723e-06
Scene02,RA-GCA-CGHTE,7.0,7.772038916508904e-06
Scene02,RA-GCA-CGHTE,7.1000000000000005,6.9076764190947526e-06
Scene02,RA-GCA-CGHTE,7.2,6.06610962677014e-06
Scene02,RA-GCA-CGHTE,7.3,5.264209349915971e-06
Scene02,RA-GCA-CGHTE,7.4,4.513641256674321e-06
Scene02,RA-GCA-CGHTE,7.5,3.8221976522982276e-06
Scene02,RA-GCA-CGHTE,7.6,3.1946206734197427e-06
Scene02,RA-GCA-CGHTE,7.7,2.631953163849427e-06
Scene02,RA-GCA-CGHTE,7.8,2.1338532546227217e-06
Scene02,RA-GCA-CGHTE,7.9,1.697443726837623e-06
Scene02,RA-GCA-CGHTE,8.0,1.3200068926458204e-06
Scene02,RA-GCA-CGHTE,8.1,9.97506546164041e-07
Scene02,RA-GCA-CGHTE,8.2,7.254132528625198e-07
Scene02,RA-GCA-CGHTE,8.3,4.989369902820765e-07
Scene02,RA-GCA-CGHTE,8.4,3.132173200422959e-07
Scene02,RA-GCA-CGHTE,8.5,1.634694671377089e-07
Scene02,RA-GCA-CGHTE,8.6,4.509383625098465e-08
Scene02,RA-GCA-CGHTE,8.700000000000001,4.6246207644854196e-08
Scene02,RA-GCA-CGHTE,8.8,1.1457180689610047e-07
Scene02,RA-GCA-CGHTE,8.9,1.635595228169967e-07
Scene02,RA-GCA-CGHTE,9.0,1.9651895713519365e-07
Scene02,RA-GCA-CGHTE,9.1,2.163964613821356e-07
Scene02,RA-GCA-CGHTE,9.2,2.2578436158682005e-07
Scene02,RA-GCA-CGHTE,9.3,2.2687903191418512e-07
Scene02,RA-GCA-CGHTE,9.4,2.2168283420040365e-07
Scene02,RA-GCA-CGHTE,9.5,2.118419078931019e-07
Scene02,RA-GCA-CGHTE,9.6,1.9872679223170535e-07
Scene02,RA-GCA-CGHTE,9.7,1.834674193597927e-07
Scene02,RA-GCA-CGHTE,9.8,1.6698179117253727e-07
Scene02,RA-GCA-CGHTE,9.9,1.4999661521980494e-07
Scene02,RA-GCA-CGHTE,10.0,3.000000000002877
Scene02,RA-GCA-CGHTE,10.1,3.0021858553799325
Scene02,RA-GCA-CGHTE,10.2,2.984032584526097
Scene02,RA-GCA-CGHTE,10.3,2.919705660801219
Scene02,RA-GCA-CGHTE,10.4,2.799179225238424
Scene02,RA-GCA-CGHTE,10.5,2.624141372819156
Scene02,RA-GCA-CGHTE,10.6,2.4024806450167184
Scene02,RA-GCA-CGHTE,10.7,2.145420976169668
Scene02,RA-GCA-CGHTE,10.8,1.8664774631854182
Scene02,RA-GCA-CGHTE,10.9,1.5804177273673092
Scene02,RA-GCA-CGHTE,11.0,1.30158893788067
Scene02,RA-GCA-CGHTE,11.1,1.042147809489176
Scene02,RA-GCA-CGHTE,11.2,0.8109095927128575
Scene02,RA-GCA-CGHTE,11.3,0.6130550635305144
Scene02,RA-GCA-CGHTE,11.4,0.45049425563595497
Scene02,RA-GCA-CGHTE,11.5,0.32255497179000475
Scene02,RA-GCA-CGHTE,11.6,0.22674387306052965
Scene02,RA-GCA-CGHTE,11.7,0.15943227112910138
Scene02,RA-GCA-CGHTE,11.8,0.11631091096457825
Scene02,RA-GCA-CGHTE,11.9,0.0924137631720993
Scene02,RA-GCA-CGHTE,12.0,0.0820602362865901
Scene02,RA-GCA-CGHTE,12.1,0.07975027580350966
Scene02,RA-GCA-CGHTE,12.2,0.08137494003902411
Scene02,RA-GCA-CGHTE,12.3,0.08429531702897897
Scene02,RA-GCA-CGHTE,12.4,0.08682418837998902
Scene02,RA-GCA-CGHTE,12.5,0.08789543525574875
Scene02,RA-GCA-CGHTE,12.6,0.08693770323901522
Scene02,RA-GCA-CGHTE,12.7,0.08379697783099747
Scene02,RA-GCA-CGHTE,12.8,0.07864679874958765
Scene02,RA-GCA-CGHTE,12.9,0.07188570944284149
Scene02,RA-GCA-CGHTE,13.0,0.06403586789160887
Scene02,RA-GCA-CGHTE,13.1,0.055654446378880396
Scene02,RA-GCA-CGHTE,13.2,0.047264336258054505
Scene02,RA-GCA-CGHTE,13.3,0.03930634069681005
Scene02,RA-GCA-CGHTE,13.4,0.032111976311561416
Scene02,RA-GCA-CGHTE,13.5,0.02589411929775827
Scene02,RA-GCA-CGHTE,13.6,0.02075189782216704
Scene02,RA-GCA-CGHTE,13.7,0.016686203253842073
Scene02,RA-GCA-CGHTE,13.8,0.013622690340180954
Scene02,RA-GCA-CGHTE,13.9,0.011438908271379802
Scene02,RA-GCA-CGHTE,14.0,0.009990366769732513
Scene02,RA-GCA-CGHTE,14.1,0.00912869947297364
Scene02,RA-GCA-CGHTE,14.2,0.008709660486616049
Scene02,RA-GCA-CGHTE,14.3,0.008596643615304564
Scene02,RA-GCA-CGHTE,14.4,0.008666502644639452
Scene02,RA-GCA-CGHTE,14.5,0.008817072566496671
Scene02,RA-GCA-CGHTE,14.6,0.008972017881262713
Scene02,RA-GCA-CGHTE,14.7,0.009081254640723155
Scene02,RA-GCA-CGHTE,14.8,0.009117939065495921
Scene02,RA-GCA-CGHTE,14.9,0.009073805416445714
Scene02,RA-GCA-CGHTE,15.0,0.00895406593300584
Scene02,RA-GCA-CGHTE,15.1,0.008772610819329616
Scene02,RA-GCA-CGHTE,15.2,0.008547835140310791
Scene02,RA-GCA-CGHTE,15.3,0.008299353468755238
Scene02,RA-GCA-CGHTE,15.4,0.008045565676937575
Scene02,RA-GCA-CGHTE,15.5,0.0078020332554517196
Scene02,RA-GCA-CGHTE,15.6,0.007580607425710191
Scene02,RA-GCA-CGHTE,15.7,0.007389124066849656
Scene02,RA-GCA-CGHTE,15.8,0.007231562559171361
Scene02,RA-GCA-CGHTE,15.9,0.007108532176424862
Scene02,RA-GCA-CGHTE,16.0,0.007017432268026017
Scene02,RA-GCA-CGHTE,16.1,0.006955319526543096
Scene02,RA-GCA-CGHTE,16.2,0.006916603310672221
